Date,State,Sales,Category
2023-04-09,West Virginia,73843003.63333333,
2023-04-10,West Virginia,74164578.3,
2023-04-11,West Virginia,74486152.96666667,
2023-04-12,West Virginia,74807727.63333333,
2023-04-13,West Virginia,75129302.3,
2023-04-14,West Virginia,75450876.96666667,
2023-04-15,West Virginia,75772451.63333333,
2023-04-16,West Virginia,76094026.3,Beverages
2023-04-17,West Virginia,75800626.71428572,
2023-04-18,West Virginia,75507227.12857142,
2023-04-19,West Virginia,75213827.54285714,
2023-04-20,West Virginia,74920427.95714286,
2023-04-21,West Virginia,74627028.37142858,
2023-04-22,West Virginia,74333628.78571428,
2023-04-23,West Virginia,74040229.2,Beverages
2023-04-24,West Virginia,74285868.31428571,
2023-04-25,West Virginia,74531507.42857143,
2023-04-26,West Virginia,74777146.54285714,
2023-04-27,West Virginia,75022785.65714286,
2023-04-28,West Virginia,75268424.77142857,
2023-04-29,West Virginia,75514063.88571429,
2023-04-30,West Virginia,75759703.0,Beverages
2023-05-01,West Virginia,72526591.45,
2023-05-02,West Virginia,69293479.9,Beverages
2023-05-03,West Virginia,75067824.7,Beverages
2023-05-04,West Virginia,75134956.21746032,
2023-05-05,West Virginia,75202087.73492064,
2023-05-06,West Virginia,75269219.25238095,
2023-05-07,West Virginia,75336350.76984127,
2023-05-08,West Virginia,75403482.28730159,
2023-05-09,West Virginia,75470613.8047619,
2023-05-10,West Virginia,75537745.32222222,
2023-05-11,West Virginia,75604876.83968253,
2023-05-12,West Virginia,75672008.35714285,
2023-05-13,West Virginia,75739139.87460317,
2023-05-14,West Virginia,75806271.3920635,
2023-05-15,West Virginia,75873402.90952381,
2023-05-16,West Virginia,75940534.42698413,
2023-05-17,West Virginia,76007665.94444445,
2023-05-18,West Virginia,76074797.46190476,
2023-05-19,West Virginia,76141928.97936508,
2023-05-20,West Virginia,76209060.4968254,
2023-05-21,West Virginia,76276192.01428571,
2023-05-22,West Virginia,76343323.53174603,
2023-05-23,West Virginia,76410455.04920635,
2023-05-24,West Virginia,76477586.56666666,
2023-05-25,West Virginia,76544718.08412698,
2023-05-26,West Virginia,76611849.6015873,
2023-05-27,West Virginia,76678981.11904761,
2023-05-28,West Virginia,76746112.63650793,
2023-05-29,West Virginia,76813244.15396824,
2023-05-30,West Virginia,76880375.67142856,
2023-05-31,West Virginia,76947507.18888888,
2023-06-01,West Virginia,77014638.7063492,
2023-06-02,West Virginia,77081770.22380951,
2023-06-03,West Virginia,77148901.74126983,
2023-06-04,West Virginia,77216033.25873016,
2023-06-05,West Virginia,77283164.77619047,
2023-06-06,West Virginia,77350296.29365079,
2023-06-07,West Virginia,77417427.81111111,
2023-06-08,West Virginia,77484559.32857142,
2023-06-09,West Virginia,77551690.84603174,
2023-06-10,West Virginia,77618822.36349206,
2023-06-11,West Virginia,77685953.88095237,
2023-06-12,West Virginia,77753085.39841269,
2023-06-13,West Virginia,77820216.915873,
2023-06-14,West Virginia,77887348.43333332,
2023-06-15,West Virginia,77954479.95079364,
2023-06-16,West Virginia,78021611.46825396,
2023-06-17,West Virginia,78088742.98571427,
2023-06-18,West Virginia,78155874.50317459,
2023-06-19,West Virginia,78223006.0206349,
2023-06-20,West Virginia,78290137.53809522,
2023-06-21,West Virginia,78357269.05555554,
2023-06-22,West Virginia,78424400.57301585,
2023-06-23,West Virginia,78491532.09047617,
2023-06-24,West Virginia,78558663.60793649,
2023-06-25,West Virginia,78625795.12539682,
2023-06-26,West Virginia,78692926.64285713,
2023-06-27,West Virginia,78760058.16031745,
2023-06-28,West Virginia,78827189.67777777,
2023-06-29,West Virginia,78894321.19523808,
2023-06-30,West Virginia,78961452.7126984,
2023-07-01,West Virginia,79028584.23015872,
2023-07-02,West Virginia,79095715.74761903,
2023-07-03,West Virginia,79162847.26507935,
2023-07-04,West Virginia,79229978.78253967,
2023-07-05,West Virginia,79297110.29999998,Beverages
2023-07-06,West Virginia,78951289.64074072,
2023-07-07,West Virginia,78605468.98148146,
2023-07-08,West Virginia,78259648.3222222,
2023-07-09,West Virginia,77913827.66296294,
2023-07-10,West Virginia,77568007.00370368,
2023-07-11,West Virginia,77222186.34444442,
2023-07-12,West Virginia,76876365.68518518,
2023-07-13,West Virginia,76530545.02592592,
2023-07-14,West Virginia,76184724.36666666,
2023-07-15,West Virginia,75838903.7074074,
2023-07-16,West Virginia,75493083.04814814,
2023-07-17,West Virginia,75147262.38888888,
2023-07-18,West Virginia,74801441.72962962,
2023-07-19,West Virginia,74455621.07037036,
2023-07-20,West Virginia,74109800.4111111,
2023-07-21,West Virginia,73763979.75185184,
2023-07-22,West Virginia,73418159.09259258,
2023-07-23,West Virginia,73072338.43333332,
2023-07-24,West Virginia,72726517.77407406,
2023-07-25,West Virginia,72380697.1148148,
2023-07-26,West Virginia,72034876.45555556,
2023-07-27,West Virginia,71689055.7962963,
2023-07-28,West Virginia,71343235.13703704,
2023-07-29,West Virginia,70997414.47777778,
2023-07-30,West Virginia,70651593.81851852,
2023-07-31,West Virginia,70305773.15925926,
2023-08-01,West Virginia,69959952.5,Beverages
2023-08-02,West Virginia,70209990.77941176,
2023-08-03,West Virginia,70460029.05882353,
2023-08-04,West Virginia,70710067.33823529,
2023-08-05,West Virginia,70960105.61764705,
2023-08-06,West Virginia,71210143.89705881,
2023-08-07,West Virginia,71460182.1764706,
2023-08-08,West Virginia,71710220.45588236,
2023-08-09,West Virginia,71960258.73529412,
2023-08-10,West Virginia,72210297.01470588,
2023-08-11,West Virginia,72460335.29411764,
2023-08-12,West Virginia,72710373.5735294,
2023-08-13,West Virginia,72960411.85294117,
2023-08-14,West Virginia,73210450.13235293,
2023-08-15,West Virginia,73460488.4117647,
2023-08-16,West Virginia,73710526.69117646,
2023-08-17,West Virginia,73960564.97058822,
2023-08-18,West Virginia,74210603.24999999,
2023-08-19,West Virginia,74460641.52941176,
2023-08-20,West Virginia,74710679.80882353,
2023-08-21,West Virginia,74960718.08823529,
2023-08-22,West Virginia,75210756.36764705,
2023-08-23,West Virginia,75460794.64705881,
2023-08-24,West Virginia,75710832.92647058,
2023-08-25,West Virginia,75960871.20588234,
2023-08-26,West Virginia,76210909.4852941,
2023-08-27,West Virginia,76460947.76470587,
2023-08-28,West Virginia,76710986.04411763,
2023-08-29,West Virginia,76961024.32352939,
2023-08-30,West Virginia,77211062.60294117,
2023-08-31,West Virginia,77461100.88235293,
2023-09-01,West Virginia,77711139.1617647,
2023-09-02,West Virginia,77961177.44117646,
2023-09-03,West Virginia,78211215.72058822,
2023-09-04,West Virginia,78461253.99999999,Beverages
2023-09-05,West Virginia,78383210.27640449,
2023-09-06,West Virginia,78305166.55280897,
2023-09-07,West Virginia,78227122.82921347,
2023-09-08,West Virginia,78149079.10561797,
2023-09-09,West Virginia,78071035.38202246,
2023-09-10,West Virginia,77992991.65842696,
2023-09-11,West Virginia,77914947.93483144,
2023-09-12,West Virginia,77836904.21123594,
2023-09-13,West Virginia,77758860.48764044,
2023-09-14,West Virginia,77680816.76404493,
2023-09-15,West Virginia,77602773.04044943,
2023-09-16,West Virginia,77524729.31685393,
2023-09-17,West Virginia,77446685.59325841,
2023-09-18,West Virginia,77368641.86966291,
2023-09-19,West Virginia,77290598.1460674,
2023-09-20,West Virginia,77212554.4224719,
2023-09-21,West Virginia,77134510.6988764,
2023-09-22,West Virginia,77056466.97528088,
2023-09-23,West Virginia,76978423.25168538,
2023-09-24,West Virginia,76900379.52808988,
2023-09-25,West Virginia,76822335.80449437,
2023-09-26,West Virginia,76744292.08089887,
2023-09-27,West Virginia,76666248.35730335,
2023-09-28,West Virginia,76588204.63370785,
2023-09-29,West Virginia,76510160.91011235,
2023-09-30,West Virginia,76432117.18651684,
2023-10-01,West Virginia,76354073.46292134,
2023-10-02,West Virginia,76276029.73932584,
2023-10-03,West Virginia,76197986.01573032,
2023-10-04,West Virginia,76119942.29213482,
2023-10-05,West Virginia,76041898.5685393,
2023-10-06,West Virginia,75963854.8449438,
2023-10-07,West Virginia,75885811.1213483,
2023-10-08,West Virginia,75807767.39775279,
2023-10-09,West Virginia,75729723.67415729,
2023-10-10,West Virginia,75651679.95056179,
2023-10-11,West Virginia,75573636.22696628,
2023-10-12,West Virginia,75495592.50337078,
2023-10-13,West Virginia,75417548.77977528,
2023-10-14,West Virginia,75339505.05617976,
2023-10-15,West Virginia,75261461.33258426,
2023-10-16,West Virginia,75183417.60898875,
2023-10-17,West Virginia,75105373.88539325,
2023-10-18,West Virginia,75027330.16179775,
2023-10-19,West Virginia,74949286.43820223,
2023-10-20,West Virginia,74871242.71460673,
2023-10-21,West Virginia,74793198.99101123,
2023-10-22,West Virginia,74715155.26741572,
2023-10-23,West Virginia,74637111.54382022,
2023-10-24,West Virginia,74559067.8202247,
2023-10-25,West Virginia,74481024.0966292,
2023-10-26,West Virginia,74402980.3730337,
2023-10-27,West Virginia,74324936.64943819,
2023-10-28,West Virginia,74246892.92584269,
2023-10-29,West Virginia,74168849.20224719,
2023-10-30,West Virginia,74090805.47865167,
2023-10-31,West Virginia,74012761.75505617,
2023-11-01,West Virginia,73934718.03146066,
2023-11-02,West Virginia,73856674.30786516,
2023-11-03,West Virginia,73778630.58426966,
2023-11-04,West Virginia,73700586.86067414,
2023-11-05,West Virginia,73622543.13707864,
2023-11-06,West Virginia,73544499.41348314,
2023-11-07,West Virginia,73466455.68988763,
2023-11-08,West Virginia,73388411.96629213,
2023-11-09,West Virginia,73310368.24269663,
2023-11-10,West Virginia,73232324.51910111,
2023-11-11,West Virginia,73154280.79550561,
2023-11-12,West Virginia,73076237.0719101,
2023-11-13,West Virginia,72998193.3483146,
2023-11-14,West Virginia,72920149.6247191,
2023-11-15,West Virginia,72842105.90112358,
2023-11-16,West Virginia,72764062.17752808,
2023-11-17,West Virginia,72686018.45393258,
2023-11-18,West Virginia,72607974.73033707,
2023-11-19,West Virginia,72529931.00674157,
2023-11-20,West Virginia,72451887.28314605,
2023-11-21,West Virginia,72373843.55955055,
2023-11-22,West Virginia,72295799.83595505,
2023-11-23,West Virginia,72217756.11235954,
2023-11-24,West Virginia,72139712.38876404,
2023-11-25,West Virginia,72061668.66516854,
2023-11-26,West Virginia,71983624.94157302,
2023-11-27,West Virginia,71905581.21797752,
2023-11-28,West Virginia,71827537.49438201,
2023-11-29,West Virginia,71749493.77078651,
2023-11-30,West Virginia,71671450.04719101,
2023-12-01,West Virginia,71593406.3235955,
2023-12-02,West Virginia,71515362.6,Beverages
2023-12-03,West Virginia,78255741.0,Beverages
2019-01-12,Wisconsin,84291415.5,Beverages
2019-01-13,Wisconsin,84293811.78275862,
2019-01-14,Wisconsin,84296208.06551725,
2019-01-15,Wisconsin,84298604.34827586,
2019-01-16,Wisconsin,84301000.63103448,
2019-01-17,Wisconsin,84303396.9137931,
2019-01-18,Wisconsin,84305793.19655173,
2019-01-19,Wisconsin,84308189.47931035,
2019-01-20,Wisconsin,84310585.76206897,
2019-01-21,Wisconsin,84312982.04482758,
2019-01-22,Wisconsin,84315378.3275862,
2019-01-23,Wisconsin,84317774.61034483,
2019-01-24,Wisconsin,84320170.89310345,
2019-01-25,Wisconsin,84322567.17586207,
2019-01-26,Wisconsin,84324963.4586207,
2019-01-27,Wisconsin,84327359.7413793,
2019-01-28,Wisconsin,84329756.02413793,
2019-01-29,Wisconsin,84332152.30689655,
2019-01-30,Wisconsin,84334548.58965518,
2019-01-31,Wisconsin,84336944.8724138,
2019-02-01,Wisconsin,84339341.15517242,
2019-02-02,Wisconsin,84341737.43793103,
2019-02-03,Wisconsin,84344133.72068965,
2019-02-04,Wisconsin,84346530.00344828,
2019-02-05,Wisconsin,84348926.2862069,
2019-02-06,Wisconsin,84351322.56896552,
2019-02-07,Wisconsin,84353718.85172415,
2019-02-08,Wisconsin,84356115.13448276,
2019-02-09,Wisconsin,84358511.41724138,
2019-02-10,Wisconsin,84360907.7,
2019-02-11,Wisconsin,84363303.98275863,
2019-02-12,Wisconsin,84365700.26551725,
2019-02-13,Wisconsin,84368096.54827586,
2019-02-14,Wisconsin,84370492.83103448,
2019-02-15,Wisconsin,84372889.1137931,
2019-02-16,Wisconsin,84375285.39655173,
2019-02-17,Wisconsin,84377681.67931035,
2019-02-18,Wisconsin,84380077.96206897,
2019-02-19,Wisconsin,84382474.24482758,
2019-02-20,Wisconsin,84384870.5275862,
2019-02-21,Wisconsin,84387266.81034483,
2019-02-22,Wisconsin,84389663.09310345,
2019-02-23,Wisconsin,84392059.37586208,
2019-02-24,Wisconsin,84394455.6586207,
2019-02-25,Wisconsin,84396851.94137931,
2019-02-26,Wisconsin,84399248.22413793,
2019-02-27,Wisconsin,84401644.50689656,
2019-02-28,Wisconsin,84404040.78965518,
2019-03-01,Wisconsin,84406437.0724138,
2019-03-02,Wisconsin,84408833.35517243,
2019-03-03,Wisconsin,84411229.63793103,
2019-03-04,Wisconsin,84413625.92068966,
2019-03-05,Wisconsin,84416022.20344828,
2019-03-06,Wisconsin,84418418.4862069,
2019-03-07,Wisconsin,84420814.76896553,
2019-03-08,Wisconsin,84423211.05172415,
2019-03-09,Wisconsin,84425607.33448276,
2019-03-10,Wisconsin,84428003.61724138,
2019-03-11,Wisconsin,84430399.9,Beverages
2019-03-12,Wisconsin,84455425.79670331,
2019-03-13,Wisconsin,84480451.6934066,
2019-03-14,Wisconsin,84505477.5901099,
2019-03-15,Wisconsin,84530503.48681319,
2019-03-16,Wisconsin,84555529.38351649,
2019-03-17,Wisconsin,84580555.28021978,
2019-03-18,Wisconsin,84605581.17692308,
2019-03-19,Wisconsin,84630607.07362638,
2019-03-20,Wisconsin,84655632.97032967,
2019-03-21,Wisconsin,84680658.86703297,
2019-03-22,Wisconsin,84705684.76373626,
2019-03-23,Wisconsin,84730710.66043957,
2019-03-24,Wisconsin,84755736.55714287,
2019-03-25,Wisconsin,84780762.45384616,
2019-03-26,Wisconsin,84805788.35054946,
2019-03-27,Wisconsin,84830814.24725275,
2019-03-28,Wisconsin,84855840.14395605,
2019-03-29,Wisconsin,84880866.04065934,
2019-03-30,Wisconsin,84905891.93736264,
2019-03-31,Wisconsin,84930917.83406594,
2019-04-01,Wisconsin,84955943.73076923,
2019-04-02,Wisconsin,84980969.62747253,
2019-04-03,Wisconsin,85005995.52417582,
2019-04-04,Wisconsin,85031021.42087913,
2019-04-05,Wisconsin,85056047.31758243,
2019-04-06,Wisconsin,85081073.21428572,
2019-04-07,Wisconsin,85106099.11098902,
2019-04-08,Wisconsin,85131125.0076923,
2019-04-09,Wisconsin,85156150.90439561,
2019-04-10,Wisconsin,85181176.8010989,
2019-04-11,Wisconsin,85206202.6978022,
2019-04-12,Wisconsin,85231228.5945055,
2019-04-13,Wisconsin,85256254.49120879,
2019-04-14,Wisconsin,85281280.3879121,
2019-04-15,Wisconsin,85306306.28461538,
2019-04-16,Wisconsin,85331332.18131869,
2019-04-17,Wisconsin,85356358.07802199,
2019-04-18,Wisconsin,85381383.97472528,
2019-04-19,Wisconsin,85406409.87142858,
2019-04-20,Wisconsin,85431435.76813187,
2019-04-21,Wisconsin,85456461.66483517,
2019-04-22,Wisconsin,85481487.56153846,
2019-04-23,Wisconsin,85506513.45824176,
2019-04-24,Wisconsin,85531539.35494506,
2019-04-25,Wisconsin,85556565.25164835,
2019-04-26,Wisconsin,85581591.14835165,
2019-04-27,Wisconsin,85606617.04505494,
2019-04-28,Wisconsin,85631642.94175825,
2019-04-29,Wisconsin,85656668.83846155,
2019-04-30,Wisconsin,85681694.73516484,
2019-05-01,Wisconsin,85706720.63186814,
2019-05-02,Wisconsin,85731746.52857143,
2019-05-03,Wisconsin,85756772.42527473,
2019-05-04,Wisconsin,85781798.32197802,
2019-05-05,Wisconsin,85806824.21868132,
2019-05-06,Wisconsin,85831850.11538462,
2019-05-07,Wisconsin,85856876.01208791,
2019-05-08,Wisconsin,85881901.90879121,
2019-05-09,Wisconsin,85906927.8054945,
2019-05-10,Wisconsin,85931953.7021978,
2019-05-11,Wisconsin,85956979.59890111,
2019-05-12,Wisconsin,85982005.4956044,
2019-05-13,Wisconsin,86007031.3923077,
2019-05-14,Wisconsin,86032057.28901099,
2019-05-15,Wisconsin,86057083.18571429,
2019-05-16,Wisconsin,86082109.08241758,
2019-05-17,Wisconsin,86107134.97912088,
2019-05-18,Wisconsin,86132160.87582418,
2019-05-19,Wisconsin,86157186.77252747,
2019-05-20,Wisconsin,86182212.66923077,
2019-05-21,Wisconsin,86207238.56593406,
2019-05-22,Wisconsin,86232264.46263736,
2019-05-23,Wisconsin,86257290.35934067,
2019-05-24,Wisconsin,86282316.25604396,
2019-05-25,Wisconsin,86307342.15274726,
2019-05-26,Wisconsin,86332368.04945055,
2019-05-27,Wisconsin,86357393.94615385,
2019-05-28,Wisconsin,86382419.84285714,
2019-05-29,Wisconsin,86407445.73956044,
2019-05-30,Wisconsin,86432471.63626374,
2019-05-31,Wisconsin,86457497.53296703,
2019-06-01,Wisconsin,86482523.42967033,
2019-06-02,Wisconsin,86507549.32637362,
2019-06-03,Wisconsin,86532575.22307692,
2019-06-04,Wisconsin,86557601.11978023,
2019-06-05,Wisconsin,86582627.01648352,
2019-06-06,Wisconsin,86607652.91318682,
2019-06-07,Wisconsin,86632678.8098901,
2019-06-08,Wisconsin,86657704.70659341,
2019-06-09,Wisconsin,86682730.6032967,
2019-06-10,Wisconsin,86707756.5,Beverages
2019-06-11,Wisconsin,86683145.18730159,
2019-06-12,Wisconsin,86658533.87460317,
2019-06-13,Wisconsin,86633922.56190476,
2019-06-14,Wisconsin,86609311.24920635,
2019-06-15,Wisconsin,86584699.93650794,
2019-06-16,Wisconsin,86560088.62380952,
2019-06-17,Wisconsin,86535477.31111111,
2019-06-18,Wisconsin,86510865.9984127,
2019-06-19,Wisconsin,86486254.68571429,
2019-06-20,Wisconsin,86461643.37301587,
2019-06-21,Wisconsin,86437032.06031746,
2019-06-22,Wisconsin,86412420.74761905,
2019-06-23,Wisconsin,86387809.43492064,
2019-06-24,Wisconsin,86363198.12222221,
2019-06-25,Wisconsin,86338586.8095238,
2019-06-26,Wisconsin,86313975.4968254,
2019-06-27,Wisconsin,86289364.18412699,
2019-06-28,Wisconsin,86264752.87142856,
2019-06-29,Wisconsin,86240141.55873016,
2019-06-30,Wisconsin,86215530.24603175,
2019-07-01,Wisconsin,86190918.93333334,
2019-07-02,Wisconsin,86166307.62063491,
2019-07-03,Wisconsin,86141696.3079365,
2019-07-04,Wisconsin,86117084.9952381,
2019-07-05,Wisconsin,86092473.68253969,
2019-07-06,Wisconsin,86067862.36984126,
2019-07-07,Wisconsin,86043251.05714285,
2019-07-08,Wisconsin,86018639.74444444,
2019-07-09,Wisconsin,85994028.43174604,
2019-07-10,Wisconsin,85969417.11904761,
2019-07-11,Wisconsin,85944805.8063492,
2019-07-12,Wisconsin,85920194.4936508,
2019-07-13,Wisconsin,85895583.18095239,
2019-07-14,Wisconsin,85870971.86825396,
2019-07-15,Wisconsin,85846360.55555555,
2019-07-16,Wisconsin,85821749.24285714,
2019-07-17,Wisconsin,85797137.93015873,
2019-07-18,Wisconsin,85772526.61746031,
2019-07-19,Wisconsin,85747915.3047619,
2019-07-20,Wisconsin,85723303.99206349,
2019-07-21,Wisconsin,85698692.67936508,
2019-07-22,Wisconsin,85674081.36666666,
2019-07-23,Wisconsin,85649470.05396825,
2019-07-24,Wisconsin,85624858.74126984,
2019-07-25,Wisconsin,85600247.42857143,
2019-07-26,Wisconsin,85575636.11587301,
2019-07-27,Wisconsin,85551024.8031746,
2019-07-28,Wisconsin,85526413.49047619,
2019-07-29,Wisconsin,85501802.17777778,
2019-07-30,Wisconsin,85477190.86507936,
2019-07-31,Wisconsin,85452579.55238095,
2019-08-01,Wisconsin,85427968.23968254,
2019-08-02,Wisconsin,85403356.92698413,
2019-08-03,Wisconsin,85378745.61428571,
2019-08-04,Wisconsin,85354134.3015873,
2019-08-05,Wisconsin,85329522.98888889,
2019-08-06,Wisconsin,85304911.67619048,
2019-08-07,Wisconsin,85280300.36349206,
2019-08-08,Wisconsin,85255689.05079365,
2019-08-09,Wisconsin,85231077.73809524,
2019-08-10,Wisconsin,85206466.42539683,
2019-08-11,Wisconsin,85181855.1126984,
2019-08-12,Wisconsin,85157243.8,Beverages
2019-08-13,Wisconsin,85148918.65333334,
2019-08-14,Wisconsin,85140593.50666666,
2019-08-15,Wisconsin,85132268.36,
2019-08-16,Wisconsin,85123943.21333332,
2019-08-17,Wisconsin,85115618.06666666,
2019-08-18,Wisconsin,85107292.92,
2019-08-19,Wisconsin,85098967.77333333,
2019-08-20,Wisconsin,85090642.62666667,
2019-08-21,Wisconsin,85082317.48,
2019-08-22,Wisconsin,85073992.33333333,
2019-08-23,Wisconsin,85065667.18666667,
2019-08-24,Wisconsin,85057342.03999999,
2019-08-25,Wisconsin,85049016.89333333,
2019-08-26,Wisconsin,85040691.74666667,
2019-08-27,Wisconsin,85032366.6,
2019-08-28,Wisconsin,85024041.45333333,
2019-08-29,Wisconsin,85015716.30666666,
2019-08-30,Wisconsin,85007391.16,
2019-08-31,Wisconsin,84999066.01333334,
2019-09-01,Wisconsin,84990740.86666666,
2019-09-02,Wisconsin,84982415.72,
2019-09-03,Wisconsin,84974090.57333334,
2019-09-04,Wisconsin,84965765.42666666,
2019-09-05,Wisconsin,84957440.28,
2019-09-06,Wisconsin,84949115.13333333,
2019-09-07,Wisconsin,84940789.98666666,
2019-09-08,Wisconsin,84932464.84,
2019-09-09,Wisconsin,84924139.69333333,
2019-09-10,Wisconsin,84915814.54666667,
2019-09-11,Wisconsin,84907489.4,
2019-09-12,Wisconsin,84899164.25333333,
2019-09-13,Wisconsin,84890839.10666667,
2019-09-14,Wisconsin,84882513.96,
2019-09-15,Wisconsin,84874188.81333333,
2019-09-16,Wisconsin,84865863.66666667,
2019-09-17,Wisconsin,84857538.52,
2019-09-18,Wisconsin,84849213.37333333,
2019-09-19,Wisconsin,84840888.22666666,
2019-09-20,Wisconsin,84832563.08,
2019-09-21,Wisconsin,84824237.93333334,
2019-09-22,Wisconsin,84815912.78666666,
2019-09-23,Wisconsin,84807587.64,
2019-09-24,Wisconsin,84799262.49333334,
2019-09-25,Wisconsin,84790937.34666666,
2019-09-26,Wisconsin,84782612.2,
2019-09-27,Wisconsin,84774287.05333333,
2019-09-28,Wisconsin,84765961.90666667,
2019-09-29,Wisconsin,84757636.76,
2019-09-30,Wisconsin,84749311.61333333,
2019-10-01,Wisconsin,84740986.46666667,
2019-10-02,Wisconsin,84732661.32,
2019-10-03,Wisconsin,84724336.17333333,
2019-10-04,Wisconsin,84716011.02666667,
2019-10-05,Wisconsin,84707685.88,
2019-10-06,Wisconsin,84699360.73333333,
2019-10-07,Wisconsin,84691035.58666667,
2019-10-08,Wisconsin,84682710.44,
2019-10-09,Wisconsin,84674385.29333334,
2019-10-10,Wisconsin,84666060.14666666,
2019-10-11,Wisconsin,84657735.0,Beverages
2019-10-12,Wisconsin,85998866.0,
2019-10-13,Wisconsin,87339997.0,Beverages
2019-10-14,Wisconsin,87202610.5,
2019-10-15,Wisconsin,87065224.0,
2019-10-16,Wisconsin,86927837.5,
2019-10-17,Wisconsin,86790451.0,
2019-10-18,Wisconsin,86653064.5,
2019-10-19,Wisconsin,86515678.0,
2019-10-20,Wisconsin,86378291.5,Beverages
2019-10-21,Wisconsin,86159591.62857142,
2019-10-22,Wisconsin,85940891.75714286,
2019-10-23,Wisconsin,85722191.88571428,
2019-10-24,Wisconsin,85503492.01428571,
2019-10-25,Wisconsin,85284792.14285713,
2019-10-26,Wisconsin,85066092.27142857,
2019-10-27,Wisconsin,84847392.39999999,Beverages
2019-10-28,Wisconsin,84935812.78095238,
2019-10-29,Wisconsin,85024233.16190475,
2019-10-30,Wisconsin,85112653.54285714,
2019-10-31,Wisconsin,85201073.92380951,
2019-11-01,Wisconsin,85289494.3047619,
2019-11-02,Wisconsin,85377914.68571427,
2019-11-03,Wisconsin,85466335.06666666,
2019-11-04,Wisconsin,85554755.44761905,
2019-11-05,Wisconsin,85643175.82857142,
2019-11-06,Wisconsin,85731596.20952381,
2019-11-07,Wisconsin,85820016.59047619,
2019-11-08,Wisconsin,85908436.97142857,
2019-11-09,Wisconsin,85996857.35238095,
2019-11-10,Wisconsin,86085277.73333333,
2019-11-11,Wisconsin,86173698.11428572,
2019-11-12,Wisconsin,86262118.4952381,
2019-11-13,Wisconsin,86350538.87619048,
2019-11-14,Wisconsin,86438959.25714286,
2019-11-15,Wisconsin,86527379.63809524,
2019-11-16,Wisconsin,86615800.01904762,
2019-11-17,Wisconsin,86704220.4,Beverages
2019-11-18,Wisconsin,86909854.21428572,
2019-11-19,Wisconsin,87115488.02857144,
2019-11-20,Wisconsin,87321121.84285715,
2019-11-21,Wisconsin,87526755.65714286,
2019-11-22,Wisconsin,87732389.47142857,
2019-11-23,Wisconsin,87938023.2857143,
2019-11-24,Wisconsin,88143657.10000001,Beverages
2019-11-25,Wisconsin,88124253.18095239,
2019-11-26,Wisconsin,88104849.26190478,
2019-11-27,Wisconsin,88085445.34285715,
2019-11-28,Wisconsin,88066041.42380953,
2019-11-29,Wisconsin,88046637.5047619,
2019-11-30,Wisconsin,88027233.5857143,
2019-12-01,Wisconsin,88007829.66666667,
2019-12-02,Wisconsin,87988425.74761905,
2019-12-03,Wisconsin,87969021.82857144,
2019-12-04,Wisconsin,87949617.90952381,
2019-12-05,Wisconsin,87930213.99047619,
2019-12-06,Wisconsin,87910810.07142857,
2019-12-07,Wisconsin,87891406.15238096,
2019-12-08,Wisconsin,87872002.23333333,
2019-12-09,Wisconsin,87852598.31428571,
2019-12-10,Wisconsin,87833194.3952381,
2019-12-11,Wisconsin,87813790.47619048,
2019-12-12,Wisconsin,87794386.55714285,
2019-12-13,Wisconsin,87774982.63809523,
2019-12-14,Wisconsin,87755578.71904762,
2019-12-15,Wisconsin,87736174.8,Beverages
2019-12-16,Wisconsin,88704862.39999999,
2019-12-17,Wisconsin,89673550.0,
2019-12-18,Wisconsin,90642237.6,
2019-12-19,Wisconsin,91610925.2,
2019-12-20,Wisconsin,92579612.8,
2019-12-21,Wisconsin,93548300.4,
2019-12-22,Wisconsin,94516988.0,Beverages
2019-12-23,Wisconsin,93377632.14285715,
2019-12-24,Wisconsin,92238276.28571428,
2019-12-25,Wisconsin,91098920.42857143,
2019-12-26,Wisconsin,89959564.57142857,
2019-12-27,Wisconsin,88820208.71428572,
2019-12-28,Wisconsin,87680852.85714285,
2019-12-29,Wisconsin,86541497.0,Beverages
2019-12-30,Wisconsin,86641382.78,
2019-12-31,Wisconsin,86741268.56,
2020-01-01,Wisconsin,86841154.34,
2020-01-02,Wisconsin,86941040.12,
2020-01-03,Wisconsin,87040925.9,Beverages
2020-01-04,Wisconsin,87226436.9375,
2020-01-05,Wisconsin,87411947.97500001,
2020-01-06,Wisconsin,87597459.0125,
2020-01-07,Wisconsin,87782970.05000001,
2020-01-08,Wisconsin,87968481.0875,
2020-01-09,Wisconsin,88153992.125,
2020-01-10,Wisconsin,88339503.16250001,
2020-01-11,Wisconsin,88525014.2,Beverages
2020-01-12,Wisconsin,87744203.325,
2020-01-13,Wisconsin,86963392.45,
2020-01-14,Wisconsin,86182581.575,
2020-01-15,Wisconsin,85401770.7,
2020-01-16,Wisconsin,84620959.825,
2020-01-17,Wisconsin,83840148.95,
2020-01-18,Wisconsin,83059338.075,
2020-01-19,Wisconsin,82278527.2,Beverages
2020-01-20,Wisconsin,82414163.11428572,
2020-01-21,Wisconsin,82549799.02857143,
2020-01-22,Wisconsin,82685434.94285715,
2020-01-23,Wisconsin,82821070.85714287,
2020-01-24,Wisconsin,82956706.77142859,
2020-01-25,Wisconsin,83092342.68571429,
2020-01-26,Wisconsin,83227978.60000001,Beverages
2020-01-27,Wisconsin,83337014.5,
